,Time,Open,High,Low,Close,Volume,QuoteAssetVolume,NumberOfTrades,ID_Coin,Pt-1,Pt+1buyHigh,Pt+5c,Pt+10c,Time_human
917,1661962980000,0.03330000,0.0343,0.03330000,0.0342,1945040.4,65898.54385000,200,REIUSDT,0.0331,0.0359,0.037,0.0384,2022-08-31 16:23:00
918,1661966100000,0.04630000,0.0475,0.04600000,0.0475,1844662.9,86585.95743000,413,REIUSDT,0.0462,0.048,0.0513,0.0514,2022-08-31 17:15:00
919,1661967900000,0.05090000,0.0524,0.05050000,0.0519,3198099.4,164769.87394000,706,REIUSDT,0.0509,0.0522,0.0536,0.0569,2022-08-31 17:45:00
920,1655338260000,0.62500000,0.632,0.62400000,0.632,10577.11,6650.03928000,37,LDOUSDT,0.624,0.634,0.679,0.933,2022-06-16 00:11:00
921,1655799000000,0.57300000,0.581,0.57200000,0.581,16174.4,9342.00275000,67,LDOUSDT,0.572,0.589,0.682,0.654,2022-06-21 08:10:00
922,1657292160000,0.73400000,0.755,0.73400000,0.755,28163.12,21013.15092000,136,LDOUSDT,0.734,0.758,0.774,0.804,2022-07-08 14:56:00
923,1657710540000,0.76100000,0.773,0.75700000,0.772,58774.81,45004.91037000,191,LDOUSDT,0.761,0.781,0.814,0.83,2022-07-13 11:09:00
924,1658948340000,1.72400000,1.77,1.72400000,1.751,62940.24,109897.62128000,433,LDOUSDT,1.722,1.76,1.815,1.87,2022-07-27 18:59:00
925,1655995200000,0.00052500,0.000533,0.00052500,0.000533,51498957.0,27201.52751600,143,EPXUSDT,0.000525,0.000549,0.000662,0.00063,2022-06-23 14:40:00
926,1657622940000,0.00052400,0.000536,0.00052300,0.000536,25811179.0,13626.25085400,64,EPXUSDT,0.000523,0.000556,0.000606,0.000592,2022-07-12 10:49:00
927,1658002680000,0.00061400,0.000625,0.00061400,0.000623,15246061.0,9439.60952500,58,EPXUSDT,0.000613,0.000627,0.000642,0.000679,2022-07-16 20:18:00
928,1658922780000,0.00054600,0.000556,0.00054600,0.000552,52643978.0,28958.19452000,163,EPXUSDT,0.000546,0.000557,0.000582,0.000593,2022-07-27 11:53:00
929,1659258960000,0.00066800,0.000678,0.00066800,0.000676,10683860.0,7186.44802200,70,EPXUSDT,0.000667,0.000684,0.000829,0.00078,2022-07-31 09:16:00
930,1659332220000,0.00085300,0.000877,0.00085300,0.000875,90527326.0,78345.81935500,342,EPXUSDT,0.000854,0.000876,0.000895,0.000972,2022-08-01 05:37:00
931,1660743180000,0.00073700,0.000756,0.00073700,0.000756,68301165.0,51054.77573300,485,EPXUSDT,0.000737,0.000758,0.000783,0.000828,2022-08-17 13:33:00
932,1657685460000,0.00123200,0.001278,0.00123200,0.001261,16895419.0,21088.89336100,95,LEVERUSDT,0.001231,0.001278,0.0014,0.00142,2022-07-13 04:11:00
933,1657716120000,0.00119100,0.001226,0.00118900,0.001225,9168369.0,11062.60243000,61,LEVERUSDT,0.001191,0.001233,0.001293,0.00138,2022-07-13 12:42:00
934,1657773300000,0.00140000,0.001425,0.00139800,0.001425,3956319.0,5580.70323600,35,LEVERUSDT,0.0014,0.001425,0.001485,0.001518,2022-07-14 04:35:00
935,1657774020000,0.00153000,0.001585,0.00153000,0.001562,46568875.0,72768.09292200,220,LEVERUSDT,0.00153,0.001585,0.001801,0.001852,2022-07-14 04:47:00
936,1657774800000,0.00180600,0.001898,0.00180000,0.001869,45524158.0,84135.06796000,326,LEVERUSDT,0.001806,0.00194,0.00208,0.002062,2022-07-14 05:00:00
937,1657777560000,0.00204900,0.00215,0.00204200,0.002112,60918849.0,128634.69893800,431,LEVERUSDT,0.00205,0.002112,0.002186,0.0024,2022-07-14 05:46:00
938,1657778520000,0.00214300,0.002185,0.00210100,0.002164,72313588.0,154695.93231200,657,LEVERUSDT,0.002142,0.002197,0.002244,0.00262,2022-07-14 06:02:00
939,1657780560000,0.00272900,0.002808,0.00272300,0.002793,77200372.0,214010.83332200,860,LEVERUSDT,0.002725,0.002833,0.00303,0.003216,2022-07-14 06:36:00
940,1657785600000,0.00295000,0.003088,0.00294200,0.003065,64020074.0,194246.25438000,798,LEVERUSDT,0.002944,0.00314,0.003261,0.00344,2022-07-14 08:00:00
941,1657793580000,0.00274000,0.002786,0.00273000,0.002774,27419706.0,75484.91129200,286,LEVERUSDT,0.00274,0.002826,0.003005,0.003108,2022-07-14 10:13:00
942,1657795860000,0.00291500,0.00295,0.00291000,0.002944,16411464.0,48161.57916100,208,LEVERUSDT,0.0029,0.002948,0.003052,0.00313,2022-07-14 10:51:00
943,1657801020000,0.00301000,0.00308,0.00300300,0.00305,52676231.0,160795.12589000,686,LEVERUSDT,0.00301,0.00305,0.003149,0.003493,2022-07-14 12:17:00
944,1657815000000,0.00349100,0.003635,0.00347700,0.003623,60802306.0,217073.00335700,888,LEVERUSDT,0.003492,0.003709,0.003905,0.00399,2022-07-14 16:10:00
945,1657829460000,0.00316900,0.003197,0.00314600,0.003187,3701449.0,11749.08211600,80,LEVERUSDT,0.003147,0.0032,0.003288,0.003397,2022-07-14 20:11:00
946,1657861140000,0.00334300,0.003425,0.00333700,0.003411,80790602.0,273841.85590300,1034,LEVERUSDT,0.003344,0.003411,0.003505,0.004,2022-07-15 04:59:00
947,1657884600000,0.00341000,0.003479,0.00341000,0.003475,13575666.0,46877.61473200,205,LEVERUSDT,0.003413,0.003499,0.00358,0.003809,2022-07-15 11:30:00
948,1657902060000,0.00368900,0.003775,0.00368900,0.00374,32221392.0,120771.68283900,364,LEVERUSDT,0.003684,0.0038,0.003904,0.004135,2022-07-15 16:21:00
949,1657933500000,0.00372700,0.003781,0.00372300,0.00377,5046436.0,18931.18148400,70,LEVERUSDT,0.003724,0.003779,0.003962,0.00404,2022-07-16 01:05:00
950,1657934700000,0.00397700,0.004077,0.00397300,0.004077,26813749.0,108267.38938400,249,LEVERUSDT,0.003993,0.00411,0.004224,0.0044,2022-07-16 01:25:00
951,1657936440000,0.00423800,0.0044,0.00421300,0.004309,74849235.0,322561.28251100,959,LEVERUSDT,0.004238,0.0044,0.00451,0.00475,2022-07-16 01:54:00
952,1658283000000,0.00301500,0.00307,0.00301300,0.00307,24053817.0,73254.28027400,293,LEVERUSDT,0.003015,0.0031,0.00323,0.003338,2022-07-20 02:10:00
953,1660899660000,0.45370000,0.4879,0.44690000,0.4695,1581476.5,741763.24292000,2646,STGUSDT,0.4532,0.4789,0.5066,0.5308,2022-08-19 09:01:00
954,1660900500000,0.51000000,0.529,0.50560000,0.5213,1101737.0,574063.13904000,1661,STGUSDT,0.51,0.525,0.5516,0.6265,2022-08-19 09:15:00
955,1660903260000,0.60150000,0.6087,0.59970000,0.6078,703174.7,424545.86347000,1466,STGUSDT,0.5995,0.6267,0.646,0.6699,2022-08-19 10:01:00
956,1660904220000,0.65120000,0.67,0.65090000,0.6674,529679.7,351478.57406000,1305,STGUSDT,0.6512,0.6676,0.6906,0.7389,2022-08-19 10:17:00
957,1660915800000,0.64540000,0.655,0.64400000,0.655,205172.7,133161.82380000,325,STGUSDT,0.645,0.666,0.683,0.7091,2022-08-19 13:30:00
958,1660925460000,0.67000000,0.685,0.66740000,0.6805,266738.1,180176.84195000,499,STGUSDT,0.671,0.684,0.838,0.7892,2022-08-19 16:11:00
959,1660952520000,0.79800000,0.8144,0.79750000,0.8112,342314.5,276013.66832000,438,STGUSDT,0.799,0.819,0.8377,0.8722,2022-08-19 23:42:00
960,1660956960000,0.87150000,0.8826,0.86810000,0.882,348243.8,305565.94046000,733,STGUSDT,0.8715,0.8934,0.92,0.9549,2022-08-20 00:56:00
961,1660958400000,0.93460000,0.9453,0.93430000,0.9442,147487.2,138452.94985000,278,STGUSDT,0.9343,0.95,1.0195,1.0077,2022-08-20 01:20:00
962,1656732480000,0.00445000,0.00456,0.00444000,0.00451,981588.0,4445.19769000,30,IQBUSD,0.00444,0.00452,0.00496,0.00561,2022-07-02 03:28:00
963,1656744000000,0.00511000,0.00525,0.00510000,0.00519,3137215.0,16263.44676000,185,IQBUSD,0.00511,0.0052,0.00537,0.00561,2022-07-02 06:40:00
964,1656807420000,0.00480000,0.00489,0.00480000,0.00487,1640123.0,7954.15755000,54,IQBUSD,0.00478,0.00487,0.00515,0.00548,2022-07-03 00:17:00
965,1657187400000,0.00446000,0.0047,0.00444000,0.00452,9128021.0,41895.64381000,197,IQBUSD,0.00446,0.00453,0.00469,0.00497,2022-07-07 09:50:00
966,1657411320000,0.00489000,0.00495,0.00489000,0.00494,371679.0,1832.78252000,32,IQBUSD,0.00488,0.00501,0.00571,0.00554,2022-07-10 00:02:00
967,1657929840000,0.00503000,0.0052,0.00503000,0.00512,1115946.0,5720.27364000,88,IQBUSD,0.00503,0.00515,0.00546,0.00566,2022-07-16 00:04:00
968,1657426380000,0.15390000,0.1556,0.15300000,0.155,150333.0,23295.53790000,93,AERGOBUSD,0.1529,0.1552,0.1628,0.1683,2022-07-10 04:13:00
969,1657429380000,0.17350000,0.1759,0.17340000,0.1759,118168.0,20686.44580000,92,AERGOBUSD,0.1739,0.1787,0.25,0.2906,2022-07-10 05:03:00
970,1657436220000,0.19080000,0.194,0.19080000,0.1933,342301.0,66101.65350000,325,AERGOBUSD,0.1905,0.1933,0.2053,0.2104,2022-07-10 06:57:00
971,1655727660000,4.18000000,4.48,4.13000000,4.47,24296.66,103788.81730000,418,PROMBUSD,4.18,4.48,4.8,4.99,2022-06-20 12:21:00
972,1656495540000,4.17000000,4.4,4.11000000,4.25,18426.06,78815.73720000,537,PROMBUSD,4.16,4.24,4.83,4.97,2022-06-29 09:39:00
973,1656496260000,5.13000000,5.3,4.97000000,5.26,28121.95,144655.96000000,711,PROMBUSD,5.12,5.4,5.61,7.93,2022-06-29 09:51:00
974,1656514500000,7.24000000,7.44,7.24000000,7.32,20651.97,151571.35020000,451,PROMBUSD,7.22,7.38,7.62,8.53,2022-06-29 14:55:00
975,1656515880000,8.42000000,8.53,8.31000000,8.51,10952.45,92113.82240000,471,PROMBUSD,8.42,8.55,9.11,9.07,2022-06-29 15:18:00
976,1656548940000,6.75000000,6.85,6.71000000,6.83,10935.92,73947.57670000,211,PROMBUSD,6.75,6.98,7.4,7.76,2022-06-30 00:29:00
977,1656574740000,5.98000000,6.15,5.98000000,6.11,13939.06,84583.46190000,362,PROMBUSD,5.95,6.32,6.64,6.91,2022-06-30 07:39:00
978,1656581100000,6.59000000,6.69,6.58000000,6.66,10700.92,70784.85520000,335,PROMBUSD,6.58,6.78,7.3,7.31,2022-06-30 09:25:00
979,1656582120000,8.06000000,8.6,8.06000000,8.35,39157.3,324891.06900000,1398,PROMBUSD,8.11,8.48,9.77,9.07,2022-06-30 09:42:00
980,1656856200000,4.98000000,5.21,4.95000000,5.03,16375.48,83399.66340000,388,PROMBUSD,4.98,5.26,5.64,5.98,2022-07-03 13:50:00
981,1656857280000,5.94000000,6.09,5.94000000,6.0,15217.12,91718.95760000,353,PROMBUSD,5.92,6.04,6.68,7.0,2022-07-03 14:08:00
982,1659057780000,6.88000000,7.1,6.88000000,7.06,13471.7,94044.32260000,312,PROMBUSD,6.88,7.17,7.85,7.64,2022-07-29 01:23:00
983,1656247380000,0.18120000,0.1873,0.18120000,0.1848,98693.0,18249.53810000,139,UFTBUSD,0.1812,0.187,0.2002,0.2072,2022-06-26 12:43:00
984,1656498480000,0.15890000,0.1603,0.15800000,0.1603,28667.0,4569.46510000,22,UFTBUSD,0.1582,0.1589,0.1689,0.178,2022-06-29 10:28:00
985,1656562860000,0.16970000,0.1736,0.16950000,0.172,22237.0,3799.60240000,49,UFTBUSD,0.1694,0.1739,0.1864,0.1947,2022-06-30 04:21:00
986,1656581460000,0.17490000,0.1792,0.17490000,0.1786,63707.0,11288.94190000,115,UFTBUSD,0.1745,0.1789,0.1872,0.198,2022-06-30 09:31:00
987,1656583140000,0.19040000,0.1944,0.19040000,0.1935,51932.0,10023.14790000,132,UFTBUSD,0.1905,0.194,0.2783,0.3039,2022-06-30 09:59:00
988,1656587760000,0.27070000,0.2856,0.27070000,0.2838,231386.0,63930.04580000,275,UFTBUSD,0.2704,0.295,0.3489,0.3447,2022-06-30 11:16:00
989,1656617760000,0.22100000,0.2253,0.22100000,0.2249,16533.0,3707.28680000,34,UFTBUSD,0.2216,0.2268,0.2315,0.2439,2022-06-30 19:36:00
990,1656635580000,0.20280000,0.2058,0.20270000,0.2051,29779.0,6081.32330000,32,UFTBUSD,0.2028,0.205,0.229,0.2362,2022-07-01 00:33:00
991,1656652440000,0.21860000,0.2213,0.21860000,0.2209,15329.0,3383.15650000,31,UFTBUSD,0.2186,0.225,0.2353,0.2568,2022-07-01 05:14:00
992,1656660360000,0.23090000,0.235,0.23090000,0.2349,40668.0,9505.50220000,75,UFTBUSD,0.2305,0.236,0.2451,0.2503,2022-07-01 07:26:00
993,1656663600000,0.24040000,0.245,0.24030000,0.2446,60629.0,14663.51730000,82,UFTBUSD,0.2404,0.25,0.2635,0.2896,2022-07-01 08:20:00
994,1656792480000,0.20950000,0.213,0.20950000,0.213,21103.0,4465.07950000,65,UFTBUSD,0.2091,0.215,0.227,0.2362,2022-07-02 20:08:00
995,1657752000000,0.19910000,0.2018,0.19910000,0.2015,25919.0,5201.91820000,62,UFTBUSD,0.1992,0.2017,0.2087,0.219,2022-07-13 22:40:00
996,1662034920000,0.17800000,0.1813,0.17720000,0.1802,93796.0,16829.41190000,92,UFTBUSD,0.1781,0.1828,0.1943,0.2149,2022-09-01 12:22:00
997,1662068400000,0.19000000,0.1931,0.19000000,0.1925,31788.0,6110.90430000,59,UFTBUSD,0.1893,0.198,0.2296,0.2673,2022-09-01 21:40:00
998,1662083580000,0.21800000,0.2215,0.21680000,0.2214,96257.0,21170.14320000,171,UFTBUSD,0.218,0.2222,0.236,0.2388,2022-09-02 01:53:00
999,1662084540000,0.23630000,0.2402,0.23590000,0.2394,108879.0,25915.09060000,180,UFTBUSD,0.2366,0.2399,0.2552,0.269,2022-09-02 02:09:00
1000,1662106980000,0.30750000,0.315,0.30690000,0.3117,566073.0,175950.65720000,868,UFTBUSD,0.3075,0.32,0.3287,0.3399,2022-09-02 08:23:00
1001,1662108000000,0.33370000,0.3398,0.33150000,0.3383,381626.0,127983.31280000,687,UFTBUSD,0.3332,0.339,0.3512,0.3922,2022-09-02 08:40:00
1002,1662111060000,0.34660000,0.357,0.34500000,0.3564,416370.0,146545.61520000,542,UFTBUSD,0.3471,0.358,0.3668,0.3861,2022-09-02 09:31:00
1003,1662116220000,0.33240000,0.3367,0.33200000,0.3367,99833.0,33293.86560000,208,UFTBUSD,0.3324,0.3405,0.3539,0.3623,2022-09-02 10:57:00
1004,1656267960000,0.00006108,6.194e-05,0.00006106,6.19e-05,3397107068.35,209042.79739831,1050,LUNCBUSD,6.107e-05,6.19e-05,6.411e-05,6.754e-05,2022-06-26 18:26:00
1005,1656329520000,0.00008120,8.499e-05,0.00008120,8.36e-05,12669484334.25,1052303.54878147,4655,LUNCBUSD,8.121e-05,8.485e-05,9.185e-05,9.179e-05,2022-06-27 11:32:00
1006,1656449340000,0.00009548,9.715e-05,0.00009532,9.688e-05,9515376424.47,916512.22167334,2454,LUNCBUSD,9.549e-05,0.0001,0.0001192,0.00011306,2022-06-28 20:49:00
1007,1656472440000,0.00013423,0.0001361,0.00013400,0.00013575,3654801111.83,494584.28425332,1647,LUNCBUSD,0.00013426,0.0001362,0.00014573,0.00014854,2022-06-29 03:14:00
1008,1656634740000,0.00011169,0.000114,0.00011156,0.00011371,1854199808.66,209179.04337277,682,LUNCBUSD,0.0001117,0.00011558,0.00012006,0.00012422,2022-07-01 00:19:00
1009,1662024960000,0.00026073,0.0002645,0.00026009,0.00026445,4991569158.99,1312650.38302189,3176,LUNCBUSD,0.00026068,0.000265,0.00027327,0.00028617,2022-09-01 09:36:00
1010,1655039340000,0.00886960,0.00898399,0.00882881,0.00897043,863849.0,7716.59505259,81,USTCBUSD,0.00882881,0.0091,0.00997916,0.01088295,2022-06-12 13:09:00
1011,1655667120000,0.00731924,0.00737565,0.00731687,0.00737481,2218228.0,16319.18702658,62,USTCBUSD,0.00729655,0.00746425,0.00800729,0.0081778,2022-06-19 19:32:00
1012,1655667960000,0.00861573,0.0089518,0.00858704,0.00873458,21254985.0,185394.45922825,689,USTCBUSD,0.00862591,0.00873685,0.00957695,0.01060383,2022-06-19 19:46:00
1013,1655737380000,0.00797242,0.00823456,0.00795918,0.00817555,18869253.0,153036.73345517,170,USTCBUSD,0.00797047,0.00834485,0.00905061,0.00946588,2022-06-20 15:03:00
1014,1656265440000,0.01188197,0.01198455,0.01182759,0.01197597,2110431.0,25153.66222378,208,USTCBUSD,0.01182793,0.0123,0.01280274,0.013111,2022-06-26 17:44:00
1015,1656266100000,0.01311100,0.01349999,0.01309212,0.01349114,6426221.0,85242.53560837,420,USTCBUSD,0.013111,0.01349999,0.0138,0.01460861,2022-06-26 17:55:00
1016,1656327600000,0.01904782,0.01936065,0.01900422,0.01934742,6761345.0,129779.37447216,460,USTCBUSD,0.01903201,0.0195,0.0207302,0.02120907,2022-06-27 11:00:00
1017,1656328920000,0.02022429,0.02059999,0.02013224,0.02045149,7311966.0,148660.19971161,649,USTCBUSD,0.02018618,0.02095706,0.02190476,0.02678013,2022-06-27 11:22:00
1018,1656345780000,0.02070000,0.02115739,0.02068035,0.02107095,3838982.0,80677.25805831,384,USTCBUSD,0.0206574,0.02108834,0.02169999,0.02285387,2022-06-27 16:03:00
1019,1656392400000,0.01904068,0.01923072,0.01896368,0.01921873,2437425.0,46666.27544071,203,USTCBUSD,0.0190001,0.01933829,0.02019784,0.02070233,2022-06-28 05:00:00
1020,1656410100000,0.02790934,0.02862,0.02790043,0.02849529,10643411.0,300201.44688583,700,USTCBUSD,0.0279454,0.02874594,0.02981835,0.03104793,2022-06-28 09:55:00
1021,1656420180000,0.02642755,0.02681162,0.02641563,0.02681162,1510207.0,40141.51896407,151,USTCBUSD,0.02643462,0.02694155,0.02818681,0.02872754,2022-06-28 12:43:00
1022,1656436200000,0.04019766,0.04094333,0.04006006,0.04060186,10822119.0,439107.80818707,1542,USTCBUSD,0.04019755,0.04081228,0.04238393,0.04619548,2022-06-28 17:10:00
1023,1656458280000,0.03706979,0.0375,0.03702461,0.03741938,4299223.0,160397.06735870,532,USTCBUSD,0.03700935,0.03791454,0.04062069,0.04040795,2022-06-28 23:18:00
1024,1656467700000,0.04518794,0.046,0.04517982,0.04588,7685009.0,350471.30982426,1081,USTCBUSD,0.04518426,0.0462,0.04883812,0.0491396,2022-06-29 01:55:00
1025,1656468540000,0.04758067,0.04851429,0.04739058,0.04845803,7455434.0,358243.40749597,1210,USTCBUSD,0.04761241,0.0487,0.05100908,0.05393256,2022-06-29 02:09:00
1026,1656469800000,0.05238284,0.0541,0.05227294,0.05393308,11319120.0,603479.80476715,1800,USTCBUSD,0.05232467,0.0544,0.05592569,0.05787453,2022-06-29 02:30:00
1027,1656473700000,0.05532090,0.05658759,0.05495912,0.05617471,7337884.0,410308.51040160,1191,USTCBUSD,0.05526057,0.0563,0.05969908,0.06200525,2022-06-29 03:35:00
1028,1656474660000,0.06300160,0.0644,0.06300000,0.06418082,9443255.0,602608.66254371,1815,USTCBUSD,0.06316855,0.06453733,0.06677052,0.06921727,2022-06-29 03:51:00
1029,1656475560000,0.06292508,0.06567885,0.06282964,0.06546078,14162161.0,908322.74696328,2659,USTCBUSD,0.06292508,0.06544682,0.06747969,0.07026234,2022-06-29 04:06:00
1030,1656476640000,0.07263362,0.0755,0.07263266,0.07393358,23416298.0,1740442.90348858,4716,USTCBUSD,0.07263362,0.0756292,0.07716361,0.0906483,2022-06-29 04:24:00
1031,1656481920000,0.06679770,0.06843012,0.06661200,0.06784316,15226590.0,1030347.26401540,2365,USTCBUSD,0.0666525,0.06824198,0.07216765,0.0764,2022-06-29 05:52:00
1032,1656484620000,0.07205043,0.07358721,0.07205042,0.07301616,4814588.0,350217.27263566,1199,USTCBUSD,0.07201893,0.07321287,0.07470866,0.08072745,2022-06-29 06:37:00
1033,1656498000000,0.06656492,0.06842,0.06650000,0.0682922,8300383.0,560943.88858852,1434,USTCBUSD,0.06659703,0.06838411,0.07078249,0.07285142,2022-06-29 10:20:00
1034,1656513000000,0.07222749,0.0738,0.07219873,0.07325067,5837434.0,426353.58226852,1074,USTCBUSD,0.07219873,0.07342285,0.075,0.0781642,2022-06-29 14:30:00
1035,1656544200000,0.07657459,0.07816,0.07651791,0.07789997,5649986.0,437908.83861234,1167,USTCBUSD,0.07656336,0.0790002,0.08300001,0.0837639,2022-06-29 23:10:00
1036,1656583440000,0.04809987,0.04862117,0.04800501,0.04859999,2798816.0,135460.43203648,445,USTCBUSD,0.0480527,0.04891308,0.05015695,0.05239198,2022-06-30 10:04:00
1037,1656709020000,0.04815941,0.04926478,0.04810722,0.04896479,8558492.0,417512.84079890,1273,USTCBUSD,0.04816882,0.04903034,0.05247534,0.0550932,2022-07-01 20:57:00
1038,1656710700000,0.05422734,0.0555,0.05414637,0.05544437,17397611.0,956142.24043600,2134,USTCBUSD,0.0542261,0.056,0.05842813,0.06211759,2022-07-01 21:25:00
1039,1656714480000,0.06056463,0.0614,0.06013280,0.06116726,5165384.0,313309.45126641,680,USTCBUSD,0.06048007,0.06136244,0.06611179,0.06566185,2022-07-01 22:28:00
1040,1657205340000,0.04990098,0.0505,0.04990005,0.05044093,3553709.0,177989.65036181,571,USTCBUSD,0.04990094,0.05054476,0.05288475,0.0538,2022-07-07 14:49:00
1041,1657859880000,0.04525776,0.04622,0.04515000,0.04617315,4308975.0,197199.56174513,811,USTCBUSD,0.04525773,0.04742169,0.05219548,0.05086802,2022-07-15 04:38:00
1042,1662014580000,0.03199999,0.0328,0.03198903,0.03239651,5644941.0,182487.03632363,737,USTCBUSD,0.03200497,0.0325,0.03369918,0.03454655,2022-09-01 06:43:00
1043,1662053760000,0.03775661,0.03905806,0.03766233,0.03883008,11746683.0,453155.82166112,1777,USTCBUSD,0.03778516,0.03899729,0.03989114,0.04165643,2022-09-01 17:36:00
1044,1662442980000,0.03915410,0.0396,0.03909635,0.03950001,19558634.0,771999.29002673,1231,USTCBUSD,0.03908856,0.03950574,0.04050049,0.04225851,2022-09-06 05:43:00
1045,1661500980000,0.05634000,0.05698,0.05634000,0.05698,446661.0,25347.82314000,267,LOOMBUSD,0.05634,0.0575,0.06035,0.06267,2022-08-26 08:03:00
1046,1661558400000,0.05195000,0.05269,0.05143000,0.052,76008.0,3943.71828000,42,LOOMBUSD,0.05142,0.052,0.05466,0.05858,2022-08-27 00:00:00
1047,1661501040000,0.31530000,0.325,0.31370000,0.325,139159.0,44393.69260000,235,SNMBUSD,0.3153,0.325,0.3442,0.3613,2022-08-26 08:04:00
1048,1661501880000,0.35220000,0.3735,0.34800000,0.371,360996.0,130673.50770000,443,SNMBUSD,0.348,0.3799,0.4001,0.4362,2022-08-26 08:18:00
1049,1661502720000,0.42420000,0.4364,0.42270000,0.4299,379349.0,163845.22810000,516,SNMBUSD,0.4244,0.4327,0.4787,0.4611,2022-08-26 08:32:00
1050,1661503440000,0.44820000,0.4675,0.44540000,0.467,360476.0,164849.89140000,542,SNMBUSD,0.4487,0.48,0.5215,0.592,2022-08-26 08:44:00
1051,1661504700000,0.53300000,0.5451,0.53140000,0.5406,423908.0,228471.19270000,881,SNMBUSD,0.533,0.559,0.5828,0.6169,2022-08-26 09:05:00
1052,1661514660000,0.54500000,0.5529,0.54390000,0.551,92803.0,51003.05120000,210,SNMBUSD,0.5439,0.5525,0.5855,0.5939,2022-08-26 11:51:00
1053,1661543160000,0.47550000,0.4814,0.47500000,0.4813,35930.0,17192.58870000,121,SNMBUSD,0.475,0.49,0.5139,0.538,2022-08-26 19:46:00
1054,1662105960000,0.26440000,0.2686,0.26440000,0.2662,187151.0,49999.81440000,164,SNMBUSD,0.2633,0.2681,0.2789,0.2924,2022-09-02 08:06:00
1055,1662108960000,0.27160000,0.2753,0.27150000,0.2753,71205.0,19527.09230000,97,SNMBUSD,0.2718,0.2753,0.285,0.3056,2022-09-02 08:56:00
1056,1662192360000,0.32800000,0.3323,0.32330000,0.3318,456024.0,149723.73620000,456,SNMBUSD,0.3285,0.3389,0.3525,0.3655,2022-09-03 08:06:00
