,Time,ID_Coin,Time_human,Open,High,Low,Close,NumberOfTrades,Pt+10c,Pt+1buyHigh,Pt+5c,Pt-1,Pt3 +0,Pt3 +12,Pt3 +3,Pt3 +6,Pt3 +9,Pt3 -12,Pt3 -15,Pt3 -3,Pt3 -6,Pt3 -9,QAVol3 +0,QAVol3 +12,QAVol3 +3,QAVol3 +6,QAVol3 +9,QAVol3 -12,QAVol3 -15,QAVol3 -3,QAVol3 -6,QAVol3 -9,QuoteAssetVolume,Trades3 +0,Trades3 +12,Trades3 +3,Trades3 +6,Trades3 +9,Trades3 -12,Trades3 -15,Trades3 -3,Trades3 -6,Trades3 -9,Volume,Vt3 +0,Vt3 +12,Vt3 +3,Vt3 +6,Vt3 +9,Vt3 -12,Vt3 -15,Vt3 -3,Vt3 -6,Vt3 -9,mfi3 +0,mfi3 +12,mfi3 +3,mfi3 +6,mfi3 +9,mfi3 -12,mfi3 -15,mfi3 -3,mfi3 -6,mfi3 -9,rsi3 +0,rsi3 +12,rsi3 +3,rsi3 +6,rsi3 +9,rsi3 -12,rsi3 -15,rsi3 -3,rsi3 -6,rsi3 -9,vwap3 +0,vwap3 +12,vwap3 +3,vwap3 +6,vwap3 +9,vwap3 -12,vwap3 -15,vwap3 -3,vwap3 -6,vwap3 -9
395,1659142920000,BTCSTUSDT,2022-07-30 01:02:00,15.16,15.48,15.07,15.33,1647,17.42,15.33,15.65,15.16,15.41,18.32,15.21,16.57,17.49,14.47,13.89,15.33,15.33,14.6,1142161.63510000,1468909.24850000,765596.94640000,1618525.66800000,2196211.68450000,1288014.22350000,398404.57010000,713003.66720000,956062.22240000,587931.84480000,245028.9471,6016,10261,4984,8813,14798,8302,2829,4512,5705,4632,16034.79,73884.09,81035.15,50159.45,101884.07,126243.11,91009.02,29696.51,46896.61,64032.13,40462.13,67.01254539413748,60.526736005449365,57.77198068608759,68.62231502436042,73.36754642194404,96.36599168706937,88.79216861191037,60.28760913824953,67.84702406235549,61.09976796153564,93.51032266415801,94.20331232076317,86.97114588890233,91.38361860315639,93.08877571605882,90.93632681745046,88.52359208523589,93.32387910441034,93.32387910441034,91.37406058046005,15.310146372171491,17.670481557979112,15.330546785964563,15.7795147352109,16.80040870813085,14.048892982229841,13.372962216072244,15.086368451794666,14.837681386199268,14.293358300027547
396,1659181740000,BTCSTUSDT,2022-07-30 11:49:00,13.22,14.19,13.22,14.09,2871,16.84,14.82,16.83,13.21,16.42,17.51,16.73,16.84,15.93,13.02,13.08,14.82,13.11,13.07,2163473.83670000,2133062.11210000,1806735.85930000,1561642.27060000,1614137.37000000,31771.37970000,57882.77360000,928764.05080000,35506.05750000,24853.20110000,513627.4736,13423,11173,11424,10069,9075,175,161,5231,150,153,37575.91,138868.97,122559.54,109104.9,93260.85,96467.33,2432.74,4419.36,66817.29,2701.02,1903.2,93.8188054453473,77.24869243536538,79.16695509167364,72.05890596190986,72.2861697517214,51.89934599875532,55.46186190335014,87.0705007000288,52.384456390662905,50.9722289734558,90.98691470818696,80.52178283857285,91.69248295499425,91.93377961210663,73.03462912915121,46.99506270926731,50.35573122529644,84.79973929601525,52.311997711159535,49.990320973009936,15.464101387877502,16.828204840498948,16.278392348086243,16.65321450887811,16.573793600578117,13.081064763600452,13.101196441412995,14.20968805772177,13.102442672157277,13.053982266052264
397,1659197280000,BTCSTUSDT,2022-07-30 16:08:00,18.52,19.85,18.52,19.66,4927,25.34,23.75,24.96,18.51,24.71,23.07,23.81,24.63,24.5,18.02,18.16,19.66,18.27,18.16,6900791.56240000,1164931.63850000,2383387.17200000,1149491.77800000,1721142.37440000,176131.28260000,182424.94740000,978595.58910000,51479.97960000,190913.47770000,769392.8797,48040,8684,18738,7439,15646,1076,1061,6330,332,1215,39976.27,294632.4,49099.13,97278.59,47112.4,68613.07,9754.18,9965.17,51273.86,2825.25,10518.35,90.47590076829181,51.108335933968256,56.67652690870979,51.37800825953148,53.573299988332934,51.22231905961637,51.38523050245791,66.54555183311042,47.58143084389098,51.6350498476944,86.69219597944235,68.10791461306205,78.71514456207615,80.47772460531424,79.35578133225354,57.805387188450986,59.87131730443617,71.80445727407191,60.51426614568892,59.31718090434452,23.135425818544018,24.381587378934952,23.89441723642402,24.24006027846106,24.760901096649977,18.159492461296487,18.3034261909554,19.187776405194104,18.17431089311232,18.105343725392615
398,1659200400000,BTCSTUSDT,2022-07-30 17:00:00,23.17,24.98,23.12,24.23,5381,27.5,24.8,27.28,23.17,27.28,28.97,28.05,27.28,27.2,23.26,22.85,24.58,23.17,22.97,2857643.44670000,2606880.99220000,3306380.50370000,1971747.41160000,893057.17400000,357564.04260000,579500.60070000,1584308.20140000,435135.23760000,409924.53690000,843383.3997,19858,17506,23060,11442,4478,2356,3974,8166,2067,2381,34877.49,110722.01,92536.49,120796.27,70690.86,32697.59,15551.51,25410.1,64973.19,18889.57,17667.47,60.095170437589005,56.51531476161849,61.49217440278726,54.749686517224916,50.1858130523735,50.35178397369314,51.193934581803894,55.33102735060487,50.659696381931376,50.54565856307021,76.6137999042105,76.5557652769497,78.00706127549189,73.30395263080847,72.81277045887649,67.39192487770265,66.20451408758879,70.53629980798266,66.2879402464821,65.6353017092929,25.508060544625014,27.98588769579867,26.936544835970047,27.58250840443776,27.530734587535324,22.958463193544716,23.142804547704486,23.96012812401277,23.073941384933416,23.097303639866922
399,1659232740000,BTCSTUSDT,2022-07-31 01:59:00,26.11,27.19,26.08,27.18,3312,30.98,27.45,28.29,26.12,27.36,30.45,28.73,30.82,31.2,25.09,25.53,27.18,25.16,25.5,627749.25540000,1482470.04980000,1545732.40350000,2540438.39370000,1409298.47810000,143958.92920000,642166.88470000,602697.48350000,185476.44620000,96628.26390000,406382.7023,4377,7879,7737,15975,14418,1002,3621,4805,1288,622,15178.29,23280.8,48287.21,54956.47,84893.07,45476.84,5681.98,24948.12,22780.56,7275.75,3828.52,49.91816966126826,57.22365398563498,67.08088844144791,76.52992258336056,56.42571928352212,33.52747988696548,45.663566749591865,49.2328826277525,36.03313739932812,32.651617697543216,65.32741288139187,72.7854700387866,72.06661463296955,78.82751394091527,79.78551411770152,46.85627916726427,51.78316690442229,64.27590289677448,47.76988476546034,51.48806549548859,26.772932279897944,30.71528609987872,27.93209039246896,29.47550039706959,30.43580926687761,25.535933855912972,25.531754958495355,26.214356652563136,25.324597054406386,25.277572002874
400,1659245340000,BTCSTUSDT,2022-07-31 05:29:00,30.38,32.28,30.28,31.67,4423,36.65,34.49,36.81,30.38,34.38,35.25,37.16,36.17,35.85,30.52,30.16,31.67,30.33,30.12,4083361.57250000,1413663.66950000,3620526.49740000,962106.07580000,1462785.07430000,166727.24850000,602203.39280000,849816.44440000,130735.35440000,208519.99940000,770871.4135,28424,6616,29802,8553,7951,1301,3598,5009,646,1337,24451.46,119468.21,38951.38,99371.95,26587.1,40314.76,5471.72,19922.99,27044.72,4330.02,6903.27,78.33302615905299,52.085920890940635,72.9592375996253,49.463420139221434,52.510276435632846,40.82566317901698,48.20402101417647,54.216402628904504,40.48846287133401,41.738471877208106,69.59582515506604,64.92206877332413,76.47341552945869,70.36880007090804,68.46630226420092,51.7164286744555,49.37444146559428,58.65533728832657,50.472572616492876,49.003822043220914,33.55268423339838,36.04620000502947,35.25694677064758,36.613757743753496,36.21264936331117,30.354474707527675,30.567616224356016,31.244969048349088,30.21726144344177,30.31264786476595
401,1656161580000,TRUUSDT,2022-06-25 12:53:00,0.0719,0.0729,0.0717,0.0729,55,0.0826,0.0737,0.0752,0.072,0.0737,0.0854,0.077,0.083,0.0846,0.074,0.0736,0.0729,0.072,0.0737,61046.52020000,421434.34230000,121870.98780000,452500.99450000,511517.15140000,46789.25850000,40648.68690000,22940.29340000,36778.71730000,26782.76130000,10241.3655,239,1784,425,1803,2222,245,158,111,228,131,142011.0,827647.0,5011960.0,1607933.0,5671369.0,6124090.0,631335.0,556490.0,318829.0,507656.0,362685.0,49.513919475625464,67.37373141562837,55.30537983086524,73.3646408001128,75.1611793287746,47.35690376165333,46.814276379440294,45.433547605006424,46.70141046274085,45.668101194574184,43.26622470077177,71.94705639368172,55.23679879194237,68.32354885906126,70.77705978471997,41.357483317445215,39.55033214103223,39.632176141174234,35.30304521492505,40.38240676830198,0.07338107993538455,0.08410505960371945,0.07516373382657655,0.07953584155000942,0.08219346349867916,0.07363872020990742,0.0728185375754615,0.07250761566553933,0.07304728303810415,0.07389369328584933
402,1656164160000,TRUUSDT,2022-06-25 13:36:00,0.0812,0.0834,0.081,0.0824,181,0.0912,0.0839,0.088,0.0809,0.088,0.0833,0.0879,0.0869,0.0851,0.0817,0.082,0.0838,0.0809,0.0812,392566.23070000,217068.89790000,463954.99420000,1010192.65480000,318170.94480000,161461.41290000,126551.26570000,161891.32460000,109767.67480000,279952.84670000,41505.6355,1650,1069,2109,3989,1649,661,558,581,996,1372,503464.0,4555231.0,2602416.0,5240608.0,11321315.0,3723263.0,1976919.0,1549284.0,1944002.0,1360900.0,3373837.0,62.040221836661516,50.1746962705547,64.07278666153675,75.66309714996576,52.60536099435421,54.902772920866084,53.25423919393286,53.35776085229602,51.061909736990884,59.945486374787926,75.13339624432294,59.734369793481115,74.7836805606809,71.21397809788341,65.1826318203712,67.25801595137557,68.24143345340352,69.58666807660585,64.51120481637065,65.56220750765142,0.08564655782202812,0.0847027161563736,0.08739314578363325,0.08853631242378476,0.08799980803937028,0.08166666666666667,0.08100870291458079,0.08215290081218746,0.0817738472414976,0.08198193398590155
403,1656227100000,TRUUSDT,2022-06-26 07:05:00,0.0883,0.0903,0.0883,0.0896,220,0.1031,0.091,0.0962,0.0885,0.0919,0.094,0.0963,0.099,0.0961,0.0902,0.0892,0.0896,0.0898,0.0881,176137.49770000,285406.68710000,417511.59950000,401293.53380000,915521.35480000,93158.75670000,241603.21910000,146443.37660000,79607.39150000,67650.83230000,45149.1532,993,1447,2163,2249,3840,690,1100,907,465,470,503884.0,1937125.0,3006841.0,4381431.0,4121433.0,9165548.0,1039774.0,2778962.0,1649446.0,888111.0,759842.0,63.01045470449589,53.53712563043282,76.37855944535754,74.50437685463169,86.20188984691522,55.54120896418795,83.49414460781075,60.40875098158447,53.66971695307695,52.331467281030946,69.57082929205005,63.333831363453974,75.59474490117516,78.41815004928729,69.16301641676387,70.69910514541388,69.0,65.42893769165971,66.15604011161454,62.902102184863644,0.09007824854622051,0.09745268735660682,0.09403281437509876,0.09638252157155519,0.09810817848940505,0.08830528921960913,0.08749119285121729,0.08899832575189444,0.08909001727193272,0.08922888705145987
404,1661339160000,TRUUSDT,2022-08-24 11:06:00,0.0677,0.0694,0.0675,0.0694,243,0.0748,0.0704,0.0719,0.0676,0.0719,0.0705,0.0753,0.0746,0.0724,0.0663,0.0661,0.0703,0.0676,0.0669,274235.54990000,95541.45930000,251874.81520000,452409.74040000,188732.39940000,4261.19950000,897.49910000,201156.20150000,13139.43380000,10859.77420000,43013.3427,1847,592,1612,2437,1149,13,9,1196,137,89,627251.0,3807512.0,1333288.0,3419581.0,5997702.0,2601092.0,64300.0,13512.0,2896876.0,194988.0,162665.0,90.94643853119535,50.4539519888827,84.8426282084053,91.0135392018511,57.59425234344216,50.78686942575239,48.54134657541269,88.2070653447431,56.31395644470204,54.94141737731421,94.80998653588682,60.28864481864581,96.68609716257514,89.51188114278395,71.54412911559717,73.70420681750646,70.23735165521563,93.10401718064597,85.77957985753639,80.89428193855595,0.0708963255706561,0.07224871300348891,0.07291120010032617,0.07476425890567376,0.07443367938961364,0.06628842337942734,0.0663390118605389,0.06940299926948058,0.0671786188475049,0.06668223808369866
405,1655846520000,CKBUSDT,2022-06-21 21:22:00,0.00339,0.00346,0.00339,0.00344,115,0.00429,0.00355,0.00396,0.00339,0.00389,0.00439,0.00397,0.00429,0.00441,0.00336,0.00335,0.00352,0.00336,0.00336,139948.85915000,314716.69533000,93220.88484000,287377.11306000,250761.00964000,949.30192000,599.17811000,49450.10180000,3054.81183000,5904.05924000,11688.92654,921,1815,647,1999,1816,7,7,347,29,47,3415160.0,37257663.0,73091868.0,23667586.0,69227866.0,57114878.0,282714.0,178841.0,14273988.0,906435.0,1756053.0,92.87190514661795,80.70837856532054,70.17682078126333,85.66594073578845,77.1244541767101,50.37914759563252,49.647126621782135,83.2440076799996,53.382152146812494,59.400804907264586,93.612031142869,94.70555826325581,94.40277302211565,96.34939455252805,96.79898063299552,57.31504571903574,53.529411764705884,83.75716624507976,57.31504571903574,57.31504571903574,0.003699311644216484,0.0043608792377521416,0.003844193516385957,0.004116369541607556,0.004270093016923341,0.0033553750835039545,0.0033533333333333353,0.003473232777505607,0.0033644681553494328,0.003362408872617617
406,1657640280000,CKBUSDT,2022-07-12 15:38:00,0.0034,0.00349,0.0034,0.00347,312,0.00442,0.00375,0.00435,0.00341,0.00443,0.00449,0.00444,0.00454,0.00434,0.00341,0.0034,0.00347,0.00341,0.00341,467860.99151000,246652.77593000,569459.37767000,654889.91949000,259474.52536000,330.45890000,112.25000000,42644.97694000,0.00000000,96.72124000,42644.97694,2730,1468,3188,3200,1491,7,3,312,0,2,12409835.0,115965795.0,56020864.0,131236022.0,142197474.0,57871668.0,97096.0,33000.0,12409835.0,0.0,28364.0,98.63028879914168,56.82313003736906,98.86610764765052,99.0144991632355,57.39168458732491,50.46822447981914,49.84268170595392,87.33915045671964,49.44020886387855,49.75232070203653,98.18846238241262,83.59503744655406,98.20665448335431,98.38167389638593,81.293594360472,58.09917355371901,50.0,81.07358417919588,58.09917355371901,58.099173553719005,0.00407663230799075,0.004421747918877303,0.004270746010401156,0.004489075631928675,0.004540385332186809,0.003405821137211497,0.0034028945844955588,0.003453333333333333,0.0034100000000000076,0.0034074202667516893
407,1654872780000,TWTUSDT,2022-06-10 14:53:00,0.6314,0.643,0.6308,0.64,193,0.6853,0.6436,0.665,0.6319,0.6432,0.6679,0.6681,0.6798,0.6791,0.6277,0.6251,0.64,0.6335,0.6283,36166.80350000,257431.69490000,224251.29920000,474246.86690000,291291.61690000,4090.34080000,5696.04490000,72792.62180000,45034.01090000,10341.54580000,68588.1993,185,1198,915,2232,1142,32,28,236,242,61,107553.0,56250.0,382044.0,341185.0,693848.0,427083.0,6524.0,9113.0,114189.0,70994.0,16448.0,60.34717686507107,63.762778258327366,85.35625749095695,92.24354940093099,67.27024525935867,51.360704948513884,54.33857346252167,87.16194145585665,81.3085384753234,60.44395154484727,93.98107512400642,79.23168164520975,96.88541513620694,97.49666492004565,96.27922372930186,88.10975609756163,86.28906250000068,93.2274303006206,91.13339591280376,88.48961486518012,0.6396384888435158,0.677552342092156,0.6576653305991336,0.673920838788071,0.6811524414675539,0.6257593762656946,0.6239060262695403,0.6364381820505483,0.6329862331602663,0.6280122700098671
408,1659629580000,TWTUSDT,2022-08-04 16:13:00,1.0479,1.0742,1.0479,1.0724,506,1.1558,1.0734,1.1589,1.0478,1.1383,1.17,1.128,1.1558,1.1246,1.0423,1.0431,1.0675,1.0449,1.0443,815685.13190000,949625.87620000,1049465.13230000,813635.17180000,660854.40480000,975.39380000,1306.53400000,210045.31050000,5945.38230000,6713.38360000,177409.0527,3267,3084,4242,3893,3713,17,15,651,44,53,167646.0,740937.0,819875.0,919693.0,700554.0,583347.0,935.0,1252.0,198422.0,5693.0,6438.0,95.62653227720288,74.5941260119539,96.5477801411764,77.56407649529913,68.35022769731721,48.72358207818475,48.88598783229725,85.64648164953826,51.28345569357837,51.71554221671216,95.10034150748618,77.5834548228558,85.79863036527884,88.94230524042291,70.16878105919055,40.39597708925326,43.47003154574142,84.09302605007645,52.38922120331077,49.92903543565261,1.1037418194747695,1.144228756794482,1.1269030592004239,1.1443106842351813,1.1425140838740684,1.0431864807193991,1.0436855025474752,1.061706326825564,1.0438100816091,1.0431450472444495
409,1656860880000,FIROUSDT,2022-07-03 15:08:00,1.394,1.426,1.394,1.416,159,1.659,1.474,1.512,1.393,1.481,1.68,1.547,1.656,1.716,1.376,1.388,1.416,1.382,1.375,152378.43300000,383457.39210000,178438.92990000,281365.80320000,343944.13680000,5051.69720000,17740.65810000,77622.52400000,2182.23980000,3842.61330000,63227.9343,697,2030,1000,1299,1920,64,81,212,25,30,44813.5,104395.9,223116.9,118187.6,176428.4,205780.6,3671.8,12882.6,55161.3,1586.7,2777.6,89.22264135394309,95.63700249170422,90.6612768016588,94.02769379168353,95.1582347538147,53.43638210173364,71.21316785949911,81.84335662721675,50.242121372301995,52.07779308375978,89.09899302416751,86.33513760482576,92.37221001819232,95.02765249616853,95.87825836079226,72.27064919231933,84.36632747456048,82.05806013660622,73.8561775010895,71.35258253128345,1.4450390115060094,1.6935776095687198,1.4941626447303296,1.5724306468985616,1.6483798576171675,1.378407267352889,1.3741689196696416,1.4052171072108268,1.3786364365419426,1.378810225240591
410,1657786020000,FIROUSDT,2022-07-14 08:07:00,1.459,1.512,1.458,1.499,173,3.327,1.531,2.197,1.457,1.802,3.14,2.4,3.327,3.5,1.458,1.458,1.531,1.463,1.46,383286.68820000,891621.42760000,1611804.85810000,1639277.94800000,1906017.72140000,847.28950000,1180.51480000,103073.72680000,931.26700000,748.14320000,77459.9106,1182,4012,6138,7224,8809,6,9,284,9,6,51870.8,228679.4,271038.5,696378.1,546695.9,540603.8,581.9,809.7,68722.2,636.1,513.0,97.84203887526348,59.68659167761819,99.49485409367696,99.51356150862266,99.58490874563284,51.316091613579374,52.044700509069585,92.33895608828547,51.514437636445045,51.0861019497812,94.89235335449885,81.93521688173514,98.15565976705207,99.10754710099042,99.19141945772171,27.499999999999872,27.499999999999872,80.00444312818213,37.6787767337432,31.761417187901543,1.66626964571363,3.4389255690591782,2.1667627640443974,2.6399009569824483,3.295966210358867,1.4571939494107518,1.4573333333333356,1.5059297997980534,1.4609940243088815,1.4580932505251638
411,1657792380000,FIROUSDT,2022-07-14 09:53:00,2.625,2.688,2.618,2.653,192,3.029,2.663,2.749,2.626,2.639,4.107,2.733,2.914,3.132,2.561,2.489,2.653,2.708,2.775,43506.81560000,2601558.67020000,118505.37840000,394058.82750000,614574.53040000,199391.88700000,59585.88460000,86410.41780000,132671.99050000,740015.18780000,27696.4592,358,9597,741,2194,2935,1184,427,608,895,3624,10482.1,16501.9,694802.3,43691.0,135307.4,199963.7,78464.5,23811.1,32516.2,48955.7,277374.9,47.18403876338659,73.90155592143478,48.442858264299204,52.837885257903004,56.17899282224833,49.820005024181484,47.368733374178625,47.805943326736546,48.43840423138766,58.06521405766477,37.60612576897426,75.10865750193244,42.254174898801814,49.980970476747885,57.37825988544593,31.304994862224945,27.26385953503494,38.02946235490052,39.65803983069249,41.676923626765095,2.652590403680815,3.6245275512629376,2.690562313273933,2.8426996487119425,3.0026300354151214,2.5408796594691196,2.5060450647535193,2.686371926598822,2.707633245957729,2.673787491398273
412,1657795320000,FIROUSDT,2022-07-14 10:42:00,4.374,4.45,4.073,4.433,2927,4.995,4.499,4.623,4.373,4.623,5.119,4.606,5.104,4.893,3.85,3.985,4.03,4.373,3.75,1816047.24870000,1743020.87200000,2105626.42890000,2457105.76240000,1203404.42880000,408020.40650000,469279.66210000,1956600.42240000,1002439.35760000,278693.64820000,671070.4665,7580,6233,8213,9496,4989,2395,2798,7471,4283,1667,154630.4,409787.2,342573.0,449726.5,497495.2,242647.8,105116.0,116622.4,459845.3,249216.0,72430.5,61.41927459649859,56.82363405640517,63.2328249456766,65.56032615922928,53.05911153043699,51.033685915422346,51.58442046367513,62.56062034227341,56.38494304571126,49.78212816998417,70.51498047544291,71.8039955086143,70.15651770949313,74.28110150103106,69.87465877812164,67.97475830284972,71.46634892708815,64.6674563854841,72.3769453898639,65.42490192988978,4.299548121342444,5.000033422257034,4.540037990939916,4.788285747817362,4.926376681983526,3.960387920179816,4.097718445211481,4.1752675909685095,4.081959483470207,3.8563770711710266
413,1657796700000,FIROUSDT,2022-07-14 11:05:00,4.838,4.937,4.8,4.915,869,5.58,5.25,5.394,4.843,5.555,4.899,5.237,5.303,4.866,4.893,5.104,4.915,4.925,5.119,1958815.98340000,649027.53880000,1833552.52120000,938115.47250000,1924403.00950000,1203404.42880000,2457105.76240000,682383.31510000,1304678.19690000,1743020.87200000,210280.0408,7550,2839,6744,3992,7718,4989,9496,3068,5394,6233,43305.6,371468.6,132164.8,340025.4,177178.6,372909.8,242647.8,497495.2,139366.5,260823.7,342573.0,48.32104180153454,41.519445610641306,47.168661789464025,41.48329381882625,48.68826876349106,38.87047433894921,48.69309125657436,37.08860142247815,41.01019993766423,44.03280816821554,66.13748661984349,54.194307060468084,60.34374271499364,61.10530164421235,53.745649446518456,59.8627012423323,63.755288923410255,58.73293418659607,58.91986319215088,62.50343341050837,5.215685975963672,5.022054363322434,5.339663926048568,5.321970563517168,5.134808898109225,4.926376681983526,4.788285747817362,4.94844344614136,5.016363370731063,5.000033422257034
414,1657798080000,FIROUSDT,2022-07-14 11:28:00,4.449,4.55,4.437,4.509,785,4.897,4.55,4.829,4.449,4.738,5.312,4.993,4.897,4.969,4.899,4.866,4.507,4.522,4.551,877331.20100000,803460.99900000,831705.58640000,581349.59760000,634754.69420000,649027.53880000,1924403.00950000,461271.55040000,640759.00030000,690098.62520000,182802.2073,3335,2970,3373,2564,2591,2839,7718,2073,2627,3082,40574.0,187979.1,156743.1,168281.4,119418.5,127766.4,132164.8,372909.8,102822.3,141713.8,146936.6,51.930271543062936,51.55598231036709,51.568381098154205,49.602551159142166,49.983956601528575,50.25926265109612,58.49693392405739,48.96679510056326,50.18714586174384,50.480130702140876,57.030154350714966,63.714094539882225,60.222038718169316,58.46140765351187,59.419648453489806,59.87819558399595,59.53271028037383,53.919828945488604,54.156194818116894,54.585768583989214,4.614112150766811,5.082070482707958,4.809063473497623,4.9299692755078,4.92118106634615,5.022054363322434,5.134808898109225,4.5027494615314465,4.584793711008195,4.770542993335038
415,1657798680000,FIROUSDT,2022-07-14 11:38:00,4.8,4.9,4.737,4.897,677,5.783,4.994,5.172,4.795,4.969,5.394,5.312,5.617,5.512,4.507,4.522,4.897,4.993,4.738,634754.69420000,835744.46970000,803460.99900000,2063530.85320000,1830677.59190000,461271.55040000,640759.00030000,581349.59760000,831705.58640000,877331.20100000,112319.0964,2591,3919,2970,7533,7583,2073,2627,2564,3373,3335,23238.3,127766.4,153009.4,156743.1,375461.5,322510.8,102822.3,141713.8,119418.5,168281.4,187979.1,47.88960452644399,48.67009391980406,49.40214700395911,58.37681552551088,56.08160083108777,46.73211609966972,47.79264852388043,47.52375959114056,49.25231877681404,49.56934944421844,57.54426127239594,60.937430970907194,62.03985554830978,65.53466582435931,63.371624912707794,51.62421404205246,51.85070225808955,56.54105053901872,58.245047537135875,54.891974335059444,4.92118106634615,5.557052662046043,5.082070482707958,5.4383734881284385,5.570882705373838,4.5027494615314465,4.584793711008195,4.9299692755078,4.809063473497623,4.614112150766811
416,1657802820000,FIROUSDT,2022-07-14 12:47:00,5.255,5.396,5.15,5.342,887,6.209,5.352,5.901,5.25,5.529,6.224,6.155,6.306,6.111,5.162,5.442,5.342,5.488,5.149,665605.23820000,770162.26790000,2282170.88870000,1994793.16770000,1352352.82770000,438408.14800000,792543.98740000,479112.29400000,369323.13460000,288426.85510000,183387.2975,2664,3088,6373,6591,5010,2476,3707,2257,2009,1747,34921.1,123801.6,123712.4,385150.0,322065.3,216388.5,83570.4,147158.1,89884.4,69262.0,55070.1,44.409172574835104,45.57969793281644,56.95512588613188,54.61176167982575,49.490944192874416,41.681600179880434,43.78150989537219,42.54881799002578,41.55159126333202,40.78830607104594,51.78828655247391,60.89593575764808,61.50576397313967,63.42099076835369,59.31664950629888,44.186426061072524,49.19339685948196,48.15816838500114,50.938800102838414,43.96269690869267,5.3837457309635015,6.1980963464077865,5.820835226768125,6.073449184993594,6.207118337543536,5.326968856903243,5.285135247580442,5.343948730644655,5.301279250491224,5.224790887943998
417,1657808520000,FIROUSDT,2022-07-14 14:22:00,3.951,4.134,3.927,4.134,739,4.6,4.2,4.509,3.96,4.322,4.368,4.454,4.6,4.52,4.151,3.992,4.072,4.089,4.077,1045024.58470000,615287.11760000,1685274.57630000,747936.34430000,918628.72230000,407981.11810000,653279.24960000,698420.06320000,266407.20680000,550346.32620000,173855.4683,3671,3247,5156,3712,4006,1772,3055,3103,1295,2464,43118.9,245211.0,141274.4,377071.0,165305.8,198249.7,99319.2,161431.8,171880.6,65083.5,133480.7,54.51030008178719,50.19629112226825,58.615681522597654,51.32897702469813,52.39881085636796,50.03623326725294,51.628425334218925,52.09119757357196,48.97165162844594,50.98051264241685,30.076896651133268,34.469665008886196,34.21780478228571,38.55235232106279,37.10943462226934,21.783301277309263,16.65983550564256,21.372400350566124,21.541727936175604,21.13216374131268,4.17424617118478,4.497944168322663,4.375746125818628,4.4817383295155695,4.565783724905827,4.046629762493723,3.975901213924682,4.063770243396927,4.09469448050891,4.09960415604417
418,1657812240000,FIROUSDT,2022-07-14 15:24:00,4.202,4.254,4.201,4.249,502,4.815,4.291,4.418,4.202,4.418,4.887,4.834,5.071,5.133,4.333,4.271,4.124,4.202,4.383,552362.90410000,1077566.55250000,1155481.09600000,1299215.83140000,931035.58700000,329927.56000000,202339.56820000,311114.53720000,245273.58260000,265313.87580000,97814.462,2070,4326,4435,5432,4175,1792,1021,1481,1588,1521,23102.7,129441.9,210957.5,249369.7,266207.5,182776.7,76890.9,46941.1,74185.2,57943.6,60487.2,47.0301335610168,53.93885275621806,57.046134748914255,59.09964122662258,52.17628222108175,41.66258331023742,39.27939656614022,41.877851276661325,40.527396016002264,40.7840741668379,54.09178535193042,61.64289285384493,65.44137978976278,69.9928744127059,71.06643751447717,50.380253840563796,47.35283970647197,41.47922217291134,44.49044050598878,52.7404570606422,4.268411634306043,5.038741059747075,4.567894031140194,4.833559188484932,5.021201965830127,4.299311622197816,4.327771345788899,4.208837255768613,4.319501852558626,4.336116816290224
419,1657813380000,FIROUSDT,2022-07-14 15:43:00,4.841,5.069,4.806,5.023,1584,5.541,5.134,5.624,4.847,5.641,5.83,5.427,5.541,5.865,5.071,4.834,5.129,4.887,5.133,1939528.94800000,1892956.78450000,1137234.21280000,604778.77500000,1116653.54900000,1299215.83140000,1155481.09600000,892198.52190000,1077566.55250000,931035.58700000,311358.6639,8187,7052,5774,3633,5369,5432,4435,4614,4326,4175,62752.8,355689.7,317517.0,204817.3,109070.9,194969.0,266207.5,249369.7,180804.4,210957.5,182776.7,67.07490302223111,60.070445730035594,53.03057776083457,46.397561214894054,52.71186445990195,62.5792770381152,60.03647441563319,52.18577008700333,55.3743164770444,53.186386963145885,71.13249425503986,69.71343323228297,64.32025972267625,66.17845259129047,70.8284568479892,64.66804110427468,58.45070422535208,62.25012498208628,56.356227642185104,66.09727518583031,5.327855258986074,5.847709719550062,5.4907313440629055,5.518520919656532,5.682331524798773,4.833559188484932,4.567894031140194,4.999793974860752,5.038741059747075,5.021201965830127
