,Time,ID_Coin,Time_human,Open,High,Low,Close,NumberOfTrades,Pt+10c,Pt+1buyHigh,Pt+5c,Pt-1,Pt1 +0,Pt1 +1,Pt1 +2,Pt1 +3,Pt1 +4,Pt1 +5,Pt1 +6,Pt1 +7,Pt1 +8,Pt1 +9,Pt1 -1,Pt1 -10,Pt1 -2,Pt1 -3,Pt1 -4,Pt1 -5,Pt1 -6,Pt1 -7,Pt1 -8,Pt1 -9,QAVol1 +0,QAVol1 +1,QAVol1 +2,QAVol1 +3,QAVol1 +4,QAVol1 +5,QAVol1 +6,QAVol1 +7,QAVol1 +8,QAVol1 +9,QAVol1 -1,QAVol1 -10,QAVol1 -2,QAVol1 -3,QAVol1 -4,QAVol1 -5,QAVol1 -6,QAVol1 -7,QAVol1 -8,QAVol1 -9,QuoteAssetVolume,Trades1 +0,Trades1 +1,Trades1 +2,Trades1 +3,Trades1 +4,Trades1 +5,Trades1 +6,Trades1 +7,Trades1 +8,Trades1 +9,Trades1 -1,Trades1 -10,Trades1 -2,Trades1 -3,Trades1 -4,Trades1 -5,Trades1 -6,Trades1 -7,Trades1 -8,Trades1 -9,Volume,Vt1 +0,Vt1 +1,Vt1 +2,Vt1 +3,Vt1 +4,Vt1 +5,Vt1 +6,Vt1 +7,Vt1 +8,Vt1 +9,Vt1 -1,Vt1 -10,Vt1 -2,Vt1 -3,Vt1 -4,Vt1 -5,Vt1 -6,Vt1 -7,Vt1 -8,Vt1 -9,mfi1 +0,mfi1 +1,mfi1 +2,mfi1 +3,mfi1 +4,mfi1 +5,mfi1 +6,mfi1 +7,mfi1 +8,mfi1 +9,mfi1 -1,mfi1 -10,mfi1 -2,mfi1 -3,mfi1 -4,mfi1 -5,mfi1 -6,mfi1 -7,mfi1 -8,mfi1 -9,rsi1 +0,rsi1 +1,rsi1 +2,rsi1 +3,rsi1 +4,rsi1 +5,rsi1 +6,rsi1 +7,rsi1 +8,rsi1 +9,rsi1 -1,rsi1 -10,rsi1 -2,rsi1 -3,rsi1 -4,rsi1 -5,rsi1 -6,rsi1 -7,rsi1 -8,rsi1 -9,vwap1 +0,vwap1 +1,vwap1 +2,vwap1 +3,vwap1 +4,vwap1 +5,vwap1 +6,vwap1 +7,vwap1 +8,vwap1 +9,vwap1 -1,vwap1 -10,vwap1 -2,vwap1 -3,vwap1 -4,vwap1 -5,vwap1 -6,vwap1 -7,vwap1 -8,vwap1 -9
510,1659147480000,FORTHUSDT,2022-07-30 02:18:00,8.12,8.24,8.03,8.24,331,9.08,8.4,8.72,8.13,8.37,8.71,8.78,8.85,8.72,8.72,8.96,8.98,9.05,9.08,8.24,8.18,8.13,8.1,8.13,8.23,8.18,8.3,8.08,8.15,122655.93180000,716257.22650000,1103451.93490000,420421.39900000,379991.32220000,91440.00520000,331437.05070000,828718.60350000,463417.24600000,276373.96700000,191043.90430000,124196.31140000,110009.73290000,150371.14190000,227846.51110000,139538.04970000,315539.71410000,110706.44300000,116215.20780000,98368.38540000,191043.9043,408,1595,2509,1148,921,313,1066,2506,915,671,331,417,253,530,287,401,899,393,331,315,23513.97,14785.38,83678.43,124364.66,48085.98,43266.66,10530.21,37200.16,90834.5,51296.09,30415.49,23513.97,15129.68,13582.15,18633.95,27829.52,17068.27,38270.26,13431.71,14362.25,12071.77,45.755666309595284,64.0161815349915,70.75460818312303,52.015703807209945,51.088872191683514,45.30203744596483,50.34151537267451,58.772360011935945,51.8854460926856,48.64151288385384,48.38673564346491,43.6400257208761,44.893471539502215,46.32828150619306,49.09026106734596,45.66084551540731,52.244300739491045,43.41970167615262,43.62170651714502,42.82077083705041,60.03090026294808,67.53587357007954,68.83340518054682,70.1195391262903,64.77359013548647,64.77359013548647,69.71695391576782,70.093589984278,71.43278251743563,72.01123849798583,56.45699012195997,56.640635202549156,53.166663504032805,52.252947958454214,53.21704779706899,56.44030236403465,55.17992161588936,58.98332804271535,53.53057673406772,55.719094083954765,8.230480822781587,8.573120106768162,8.758142019360829,8.83288513319908,8.770527551256317,8.747603120776358,8.847347060163163,9.015336595054286,9.071478775493253,9.086203831003308,8.149252407888842,8.198374754341556,8.09405317010232,8.127916386787298,8.172671945174436,8.230216866982191,8.248398607119482,8.175822338138694,8.127689361411292,8.177060981430524
511,1661256600000,FORTHUSDT,2022-08-23 12:10:00,5.59,5.74,5.59,5.72,205,6.27,5.85,6.04,5.6,5.84,5.83,5.89,5.84,6.04,6.06,6.18,6.16,6.21,6.27,5.72,5.74,5.6,5.62,5.6,5.63,5.68,5.68,5.68,5.72,106290.24920000,18703.95710000,74003.51710000,101679.54370000,337037.47490000,220738.32160000,154992.01550000,188588.88990000,183975.14880000,144466.85490000,66163.56650000,16384.42530000,7346.12480000,7251.84480000,15372.14750000,8061.80290000,5811.32250000,11108.19110000,8768.65460000,5235.21040000,66163.5665,432,102,297,328,1225,749,618,652,674,392,205,58,21,39,58,44,33,58,47,33,11682.43,18315.0,3207.91,12606.51,17228.12,55862.51,36343.04,25268.76,30601.8,29635.25,23098.86,11682.43,2857.85,1311.56,1290.55,2735.21,1425.44,1023.71,1958.34,1538.01,915.95,74.19497061325293,50.19373973047344,59.1847008181089,62.72348890439547,79.41240840392578,64.18202399905351,57.48245815170873,59.80116347182682,59.32492260603022,55.21757247685387,67.66110126668796,53.88662730438508,50.361988815595836,50.3181468981037,53.72685464511409,50.94549712439106,50.093246795728426,52.08296330101334,51.28304787466535,50.133233654665084,68.96723064043252,67.60256331039429,71.27519239822686,64.69359734060781,74.74099636019969,75.49208505972867,79.4420310087565,77.20854323370367,78.81231114459823,80.57842914778871,59.96099059820651,67.08637963715142,45.190536285284075,47.926767106017074,44.824593538738256,48.88055944214899,56.84028828936452,56.84028828936452,56.84028828936452,63.45930289835082,5.754564435464416,5.803974567875192,5.863867133076437,5.86948364143726,5.976215041973688,6.029707620636718,6.091443191077034,6.149446957395807,6.182958931975143,6.224187667779608,5.675594914777266,5.735209641499967,5.611626295583195,5.616666666666663,5.626944676112303,5.659206241621236,5.674477635630965,5.680664836186305,5.702441794758942,5.733430494461811
512,1656688140000,BURGERUSDT,2022-07-01 15:09:00,0.606,0.624,0.606,0.622,219,0.672,0.622,0.671,0.604,0.621,0.625,0.638,0.672,0.671,0.673,0.653,0.685,0.669,0.672,0.622,0.598,0.604,0.6,0.598,0.597,0.597,0.597,0.597,0.598,8488.63360000,20264.13340000,131963.38220000,172142.44520000,106106.75460000,153208.44250000,79770.44830000,60610.97280000,57752.52220000,45980.99980000,147549.77030000,0.00000000,10627.54530000,6938.72390000,648.35550000,142.48270000,0.00000000,315.51450000,787.09730000,99.14840000,147549.7703,42,52,507,612,448,628,408,341,296,194,219,0,49,29,7,2,0,2,5,1,239867.9,13685.0,32525.3,205591.0,258941.7,159224.8,224476.0,120374.3,90952.2,85158.1,69386.0,239867.9,0.0,17636.3,11575.5,1085.2,238.7,0.0,528.5,1318.1,165.8,49.408324789491836,51.570478967311175,66.2333739897275,69.74884109446522,58.89450411119275,63.22801813170971,53.57465502174423,51.5038046444473,51.03397598141311,49.65056289365712,96.93892761877377,49.64487345311746,74.58771375909714,68.91507154978761,51.98357907572513,49.947328737992365,49.38651808052645,50.55164911401177,52.26383006639082,49.96875191070566,89.8144577740982,91.20048659344567,94.03937336200464,96.87709035361527,95.43794713114697,95.5793896069581,71.65459307287578,80.19616724380964,69.00023020053834,69.8501499990758,93.2231900169428,62.50000000000001,81.46599411749338,71.13089785702178,61.04565199132874,53.504256211971345,53.50425621197135,53.50425621197135,53.50425621197135,62.50000000000001,0.6175132431930378,0.6230128463423378,0.6381022951109745,0.6522250464463177,0.663443588219844,0.6725736400167353,0.6702514587730772,0.664983247407842,0.6745054834006491,0.6708912133602425,0.6163744821767309,0.5983333333333333,0.6018803759667897,0.5994952385465785,0.5974863660397312,0.5966666666666667,0.597,0.5972379327773565,0.5974078217310241,0.598
513,1656688920000,BURGERUSDT,2022-07-01 15:22:00,0.652,0.677,0.643,0.669,269,0.748,0.675,0.701,0.654,0.671,0.671,0.661,0.666,0.701,0.714,0.725,0.73,0.732,0.748,0.669,0.672,0.654,0.662,0.672,0.669,0.685,0.653,0.673,0.671,45559.08290000,26550.78900000,24093.54140000,49677.58660000,182897.42810000,126589.08460000,141662.30520000,182607.81770000,66915.47800000,181042.57520000,36873.66230000,172142.44520000,27861.26630000,45597.12260000,45980.99980000,57752.52220000,60610.97280000,79770.44830000,153208.44250000,106106.75460000,36873.6623,152,143,115,197,781,568,587,768,281,657,269,612,151,275,194,296,341,408,628,448,55985.6,68170.2,39526.1,36325.7,75059.4,265697.3,178963.5,199129.1,249080.5,91527.4,242866.5,55985.6,258941.7,42224.4,67967.4,69386.0,85158.1,90952.2,120374.3,224476.0,159224.8,50.54907872308162,47.76320084234009,47.399890569937156,51.55746598317136,66.4771553489333,58.237744458792896,59.727760363747066,63.25649376443368,49.619842503170055,58.992158044501686,49.33239516881547,69.82598786111915,48.013546205907424,50.30069654730634,50.414866255850875,51.76808710109422,52.227050499397436,54.24632562900286,63.58069370849136,59.50358564919621,65.26996346421865,65.26996346421865,59.18696117043909,61.13722388963035,71.42920943531416,74.16585999996201,76.23973416281959,77.13811888315382,77.5045151949868,80.23373445363323,64.64331481459247,97.63122853738875,59.56187938557977,64.1260673457833,70.38658670891432,69.55869096164292,80.73693201716206,72.54224399660072,96.32348309108882,96.20805244341031,0.6657453489889317,0.6693457197074861,0.6676758033428342,0.6633333333333333,0.6864652430898645,0.6993053939092451,0.7128800069965224,0.7253729977373682,0.7316167525767899,0.7398347080095259,0.6607069870685267,0.6522250464463177,0.6636291629685696,0.666996557299152,0.6708912133602425,0.6745054834006491,0.664983247407842,0.6702514587730772,0.6725736400167353,0.663443588219844
514,1656743640000,BURGERUSDT,2022-07-02 06:34:00,0.832,0.852,0.83,0.85,208,0.941,0.869,0.902,0.832,0.861,0.871,0.879,0.886,0.902,0.919,0.93,0.943,0.95,0.941,0.85,0.84,0.832,0.83,0.833,0.848,0.844,0.842,0.854,0.848,132203.94470000,70902.91590000,107305.28220000,117127.38890000,168948.33880000,241110.81030000,108580.56680000,150799.99600000,97712.47220000,121510.75420000,103584.68830000,53856.71810000,13086.69100000,12733.76690000,44484.86690000,13470.84690000,26299.27660000,31291.48080000,26499.78220000,38175.87300000,103584.6883,429,233,308,403,599,633,624,606,464,579,208,240,72,48,192,75,112,151,144,147,122528.1,153936.9,81537.3,123170.4,132788.4,188622.2,263736.3,118693.5,160931.1,103588.2,128771.4,122528.1,63544.2,15718.0,15330.3,53208.7,15902.5,31305.4,36863.8,31110.8,45063.4,62.91059979532382,53.91603951561195,57.80767752956697,58.79682300375187,63.66713610796182,69.17293785933602,53.30952456811899,56.67970945403505,51.555703685783605,53.558780162648695,60.00387296107911,53.75162419182272,48.21321834932014,48.160069391171845,52.895910101610326,48.2802849233999,50.169225841624694,50.873218014193704,50.24442662569251,51.75333780092221,65.91098088135094,69.32124676326437,71.75558535539993,73.72053966684882,77.56286327031168,80.77857239889735,82.52391949515786,84.33434282109359,85.22208843308282,79.02174580691624,61.54466519072373,65.05376344086025,52.25171680034506,51.03078075539574,52.91540086316312,63.866266712816106,61.91458444743737,60.93493625969541,71.12837986281748,68.69716369991835,0.8525376658889914,0.8622189042366425,0.8712768015077108,0.8788545484663939,0.8909045750202391,0.9074661577045638,0.9173219560818744,0.9307839342461287,0.9400885825722358,0.9425944131423881,0.8427493462745062,0.8396620652406188,0.8325062434980344,0.8358816367323718,0.8393777019257858,0.8431334529460821,0.8442446148700589,0.8488307308906564,0.8480420824898722,0.8450248656631764
515,1656748680000,BURGERUSDT,2022-07-02 07:58:00,0.929,0.939,0.926,0.939,148,1.01,0.952,0.98,0.928,0.95,0.985,0.977,0.998,0.98,0.98,0.98,1.027,1.006,1.01,0.939,0.95,0.928,0.93,0.937,0.933,0.943,0.952,0.947,0.953,34210.39090000,160701.32390000,141762.64980000,80759.80440000,81312.80690000,79030.49730000,54831.52160000,260235.90540000,282522.06820000,109996.51430000,26029.43870000,59604.23890000,65838.28080000,24048.59790000,33796.08190000,44654.61280000,29049.76500000,40863.70170000,58372.57990000,130584.51930000,26029.4387,168,664,647,415,454,284,262,1046,1631,431,148,255,314,102,166,214,164,204,380,363,27865.0,36184.9,165834.4,144165.2,81476.1,82318.0,80428.8,55660.1,258439.6,279428.3,108515.3,27865.0,63197.7,71038.8,25760.3,36051.1,47691.8,30626.9,42994.1,61962.2,137188.0,50.32552169199851,65.78835029167467,62.436169011299114,53.69832064009053,53.73435789011309,53.44856163604882,49.98277669276497,68.73212155426467,69.90899672225932,51.85660934998518,48.94532687529505,60.59195532218458,55.95986398357338,48.80116983883302,50.58054271159705,52.55883097807994,49.93093496532445,51.96152745354815,55.01696545652426,71.07840104828679,65.65647260819748,75.04376057333798,70.31293338483935,74.80328552773518,65.63873425837815,65.63873425837815,65.63873425837815,75.44832778016325,66.33585378317255,67.14971655751751,61.42154725175467,76.97199091597273,56.433003334190055,57.69251173514022,62.20455721800935,60.568200882147735,67.3358895526278,74.27134195190304,72.82756689934232,77.68511099323995,0.9412577334234717,0.9690444558184952,0.9763252481616106,0.9830923173195688,0.9871503900323639,0.9831763401799607,0.983832992992081,1.0090382544141239,1.0117487855909109,1.010132865447452,0.9293994150544942,0.9379317997718922,0.9287526468049118,0.9351940553576418,0.9362406631885608,0.939446862626678,0.9482532950290452,0.9454136508877189,0.9500367816184299,0.9508282440646545
516,1656826380000,BURGERUSDT,2022-07-03 05:33:00,1.086,1.099,1.086,1.099,106,1.22,1.12,1.145,1.086,1.12,1.117,1.122,1.132,1.145,1.192,1.177,1.221,1.201,1.22,1.099,1.052,1.086,1.083,1.084,1.078,1.076,1.068,1.063,1.058,70381.31330000,19260.90520000,14647.50710000,62104.51810000,83747.46610000,318475.97760000,125411.46410000,129418.10560000,87478.36310000,72729.25470000,20490.84360000,293.05220000,16463.45890000,10157.23050000,14479.49400000,5034.60860000,42476.57780000,4301.18330000,47492.93720000,23670.02140000,20490.8436,235,104,67,277,306,1131,894,885,612,395,106,7,64,45,57,42,209,29,133,70,18736.1,63483.9,17214.4,13090.6,54932.1,73601.9,270432.2,106444.2,107310.9,72694.9,60083.5,18736.1,278.5,15165.9,9376.6,13402.2,4673.5,39449.7,4035.0,44783.4,22356.7,63.78187531684828,50.95306376442355,49.988885159360336,58.70629870094658,61.988140665115914,80.32886381498852,56.21403945132886,56.510212575132584,52.60566045900144,51.29516854263442,53.084166775485194,49.62594830050664,52.02013433621565,50.39788225960921,51.512208723692325,49.24023656735231,59.461907805963556,49.544333631313414,66.74489682238524,59.53252495984233,82.28228769421156,79.00466165612288,80.4055982645033,82.86779894908152,85.4308321011922,90.79345244311854,80.59720494962238,85.67803395075815,75.94334643314943,78.44852046938313,75.74038779473446,39.90330559928046,69.20415047830241,67.31721876430151,68.61858585622568,64.83063095511642,63.46564626372122,57.31180476979386,52.68667786159413,47.39412201141681,1.1088222431687345,1.113995484002348,1.118674577352472,1.1283447393296653,1.1358687172265702,1.1785170475833646,1.1857990365010915,1.192225458948114,1.2047820448007787,1.2072792786075648,1.0903423288694867,1.0535815882325985,1.0843632406369903,1.0823527285604744,1.0807186443678531,1.0753177580048592,1.0741648786814673,1.0617190485554628,1.0598903948608955,1.0569425820550884
517,1656828240000,BURGERUSDT,2022-07-03 06:04:00,1.089,1.106,1.08,1.102,193,1.193,1.123,1.172,1.089,1.118,1.118,1.12,1.139,1.172,1.203,1.189,1.18,1.177,1.193,1.102,1.136,1.089,1.093,1.11,1.113,1.126,1.114,1.114,1.131,30542.62580000,32533.55780000,40554.09410000,59011.49040000,141229.61080000,235985.84700000,138940.78980000,70871.24750000,83048.28040000,83157.98890000,60140.17460000,26470.35530000,36430.61350000,35525.76760000,16398.85970000,8208.83780000,9052.96100000,15703.81580000,20184.60210000,43167.35580000,60140.1746,162,114,125,194,553,839,628,241,304,381,193,174,227,190,118,80,92,86,90,177,55016.7,27414.5,29083.5,36292.4,52377.3,122257.7,198418.0,116741.7,60130.5,70651.6,70004.4,55016.7,23294.7,33523.7,32345.6,14793.4,7357.1,8066.2,14127.4,18030.2,38154.3,43.51683125924593,43.64948365939267,44.222343776478894,45.60527020606292,51.3475210825655,56.942339276645455,50.47380272928409,46.53327504074879,47.32089264153163,47.33125492970534,44.99188768254937,42.505443831750156,43.56831589526588,43.515087396804184,42.48675860064262,42.0667634231097,42.095859250822436,42.31324804566169,42.44916965801318,43.11066088184562,43.88509423423064,43.88509423423064,44.4735042966416,49.853151398100565,57.54644950265849,63.25015239847451,59.37073651432626,56.95240418035569,56.131646871026604,59.48516160839513,39.459776421125426,42.195184208287216,35.62985933153661,36.28572225351009,39.12817187381762,39.63696952378247,41.82540160766119,38.93555874413495,38.93555874413495,41.45075321635922,1.10187547959187,1.1158973385488573,1.1180000000000003,1.1262698170852048,1.15276890905794,1.1806416581196102,1.1908516502374298,1.1857269288220533,1.1777854731903932,1.1818034249042582,1.092592365744903,1.131889267333339,1.092237944434408,1.101223350799409,1.1115464180643027,1.119455935716308,1.1164832083723835,1.1168843217984759,1.1269102872381767,1.1321024198929195
518,1657074840000,BURGERUSDT,2022-07-06 02:34:00,0.959,0.97,0.954,0.97,189,1.059,0.975,1.016,0.959,0.966,0.977,0.984,1.0,1.016,1.008,1.029,1.037,1.052,1.059,0.97,0.935,0.959,0.955,0.948,0.945,0.944,0.939,0.936,0.934,40871.18660000,31365.79440000,29113.93020000,75790.67560000,57141.23850000,76510.67940000,141084.27290000,60080.58230000,112819.25290000,100038.52690000,40305.97850000,1259.58080000,21244.17280000,16812.60840000,5240.50780000,9114.46860000,7490.64550000,1363.54400000,5751.90220000,16446.95840000,40305.9785,205,156,178,306,298,488,496,293,421,483,189,15,123,101,26,48,50,12,26,78,41809.1,42159.1,32269.7,29773.1,76298.8,56543.7,75784.7,137691.4,58068.1,108181.2,94413.3,41809.1,1349.4,22191.9,17673.5,5539.8,9646.4,7954.8,1453.9,6148.8,17598.6,67.95118407920373,60.732070342526654,59.13790368575822,74.40549146989537,64.0924391093678,68.88076851748585,79.02948166724812,54.903797078889546,62.86910060859863,60.042010292312035,67.78061420691682,46.315685408499945,59.25386972011782,56.77720623172563,49.31829455420242,52.1131905166123,51.034417451872834,46.83208656183116,49.66374067986751,57.530857915004674,83.7522526233345,87.43453359074448,89.12377590199219,91.82802639979087,93.55403011598399,84.00074781183044,87.58469431852652,88.62963495427579,90.28132065932783,90.94254758141552,92.94973791613153,73.05484693877551,90.20215171973258,88.71746282445949,85.0316638691683,82.79489725871821,81.96051443677342,76.71840419289285,72.22095976889841,68.44778451921309,0.9660055576595266,0.9697901999405247,0.9765191201342728,0.9901639318864531,1.0013778406759886,1.0096152282251327,1.0195132777549023,1.0286329645985677,1.041740022765008,1.0513689542411073,0.9625862085488247,0.9315858880778592,0.9558589144136688,0.9509809965264169,0.9460314583854641,0.9443108272920786,0.9419970488306921,0.9361766258478349,0.9346785669167994,0.9343333333333333
519,1657076700000,BURGERUSDT,2022-07-06 03:05:00,1.067,1.085,1.067,1.085,152,1.183,1.084,1.112,1.067,1.082,1.085,1.084,1.09,1.112,1.138,1.183,1.183,1.175,1.183,1.085,1.075,1.067,1.058,1.075,1.085,1.084,1.081,1.083,1.077,39386.16070000,14940.37410000,9458.47820000,40729.65250000,135465.05570000,102649.47810000,166685.34490000,306806.08160000,365616.24510000,184914.83800000,40114.99400000,41423.18900000,47482.70920000,70721.33270000,31986.57430000,41975.90590000,34802.43140000,59887.53280000,34325.35590000,35798.94590000,40114.994,122,88,76,151,622,587,733,1108,1207,551,152,157,318,345,144,145,151,192,174,171,37242.3,36458.2,13798.9,8717.7,37480.4,122909.3,91454.7,143845.7,259226.7,302773.3,155204.1,37242.3,38565.4,44384.0,66711.3,29601.8,38685.0,32110.1,55380.0,31763.4,33433.6,47.080078017640126,43.54811155237402,42.77059557019074,48.41275833423835,61.00841690751533,55.95229051928091,62.5808548100774,72.18001791473664,74.93958012965071,55.768074666463406,47.19425351708111,46.502510473790274,48.20633323635238,51.46434864823301,45.785164461911876,47.11002529706377,46.075631109927016,49.18676858007463,45.717734283727374,45.899638050627935,62.48109368398992,63.35608918539157,62.830087971357614,64.72256790533572,70.627747574008,75.78634710431649,81.75796174038445,81.75796174038445,77.80185281336401,78.90131008960681,63.897884721389836,67.53664419568304,58.67739236118373,55.703439042961,63.750806648835635,69.21243788702105,68.96555213374089,68.25644331730433,69.23576052694638,67.95497344334811,1.0798244674956972,1.0814903652087624,1.0839247784597419,1.0864967931581593,1.1015600166344843,1.115670342035043,1.1533235587359814,1.1773606496004192,1.1884649103202847,1.1915148044423152,1.0742875319188376,1.0782048134206914,1.0647287866063337,1.0664298442614066,1.0824433848611046,1.0847285814978713,1.0814680563858077,1.0802429971747713,1.0774188771466982,1.0754046093232772
520,1657104000000,BURGERUSDT,2022-07-06 10:40:00,1.622,1.683,1.62,1.669,1470,1.893,1.697,1.732,1.622,1.69,1.701,1.724,1.723,1.732,1.748,1.769,1.806,1.848,1.893,1.669,1.574,1.622,1.617,1.606,1.627,1.614,1.636,1.633,1.598,339270.17500000,291666.16320000,435270.32820000,438628.58360000,348582.98890000,443904.76800000,295622.27440000,524957.77120000,456189.25460000,642696.61550000,484182.99590000,81912.58410000,161874.21390000,123114.23160000,108678.47280000,99056.12450000,238875.59550000,356081.48090000,346669.87550000,206167.04620000,484182.9959,1142,1156,1719,1320,1313,1563,1151,1923,1861,2181,1470,355,610,614,415,424,785,1229,1004,770,292562.4,201311.8,172982.5,254900.0,253279.2,203793.1,254427.5,168293.7,293502.1,248477.2,345211.2,292562.4,51857.5,99683.3,76722.5,67198.0,60918.8,147556.5,216840.5,214271.8,128962.4,56.469655320915926,53.878623378678206,59.98707140396901,60.00746810090869,54.92330861167313,58.947747811678326,51.18849688707893,60.02004713957857,56.67920893575139,62.74400039741691,65.61652549203153,39.997404884017925,48.425493860093134,45.43174454582529,44.24933052424447,43.535953909889535,52.830479718274574,63.22675873530509,62.8383945174849,52.94251469104331,67.30333399364461,68.97770082296785,72.1850434793708,71.83728467490398,73.09364157080061,75.21084407237018,77.69198996522039,81.25242299549403,84.3130638362306,86.79963585166139,63.84394328188549,39.57015551284294,53.653082200892996,52.32568232870364,49.36298701469269,55.47432744201837,52.06281510908797,59.189280182631784,58.46945331588743,48.65924709547312,1.6682031351303632,1.6866188861723694,1.70356690018093,1.7194792687304006,1.7224330702166812,1.732251445337319,1.7501692908549027,1.7803381390649289,1.8126308137598612,1.8556069972059417,1.648184478929066,1.5756436507388454,1.6158243402427812,1.610689945722349,1.6183889346804377,1.619614740771049,1.6281795107167913,1.6297004304137612,1.6134796404321015,1.5906465700585686
521,1657105440000,BURGERUSDT,2022-07-06 11:04:00,1.765,1.795,1.763,1.793,592,2.034,1.85,1.933,1.765,1.844,1.9,1.879,1.9,1.933,1.9,1.912,1.972,2.012,2.034,1.793,1.876,1.765,1.755,1.799,1.796,1.785,1.804,1.866,1.863,411341.11400000,365137.13830000,425249.58960000,399482.96450000,578556.10510000,382335.35660000,258243.46720000,1017645.46470000,1133686.95070000,578990.36510000,147688.55220000,720494.38480000,182685.64640000,383372.27930000,224523.51880000,233535.45860000,321434.89100000,519007.99370000,493931.90680000,343815.11380000,147688.5522,1294,1604,1588,1566,2089,1389,998,2797,3706,2504,592,1612,780,1309,980,973,1223,1623,1343,1093,82684.1,225030.0,194141.7,225941.1,212112.7,301161.0,200182.0,135962.5,519699.4,565120.7,286519.7,82684.1,385878.6,103907.5,215874.2,125536.4,131059.7,180055.7,283901.3,263539.3,185665.7,53.584718013886324,52.27769341928741,53.85980352109799,53.039487898951435,57.82614007048863,51.58851064198818,48.09694197864661,64.1790626467804,65.9273350868916,52.783416475268,46.39176484313513,63.71356267237125,47.302154606431735,52.717834267606385,48.388529062939156,48.63519142232286,50.88644961792893,56.30062822081347,55.75253734047692,52.399408606169345,64.78653427902907,69.60540306955552,65.96010042952611,67.77743714342685,70.4474954858586,64.67599820706901,65.77406865025988,70.68152425183271,73.4179461776429,74.81048968122056,59.334301128960455,77.65933232169957,55.84926958749008,54.55776656685694,61.96337201877257,61.63365733915931,60.46689072334734,63.56748435212719,75.26117538317489,75.05499608916702,1.8160874429651856,1.8537823257152144,1.8829495347107763,1.8828175494273387,1.9046517507780616,1.9138103912889979,1.9031124437060059,1.9433997380357166,1.980192479011036,2.0111803308454284,1.769930508840341,1.8525134324592805,1.7653006290437094,1.7764227154439063,1.7882902827959324,1.7863333333333333,1.808566170787379,1.8456135214791647,1.863995750121511,1.8608513070640362
522,1657117620000,BURGERUSDT,2022-07-06 14:27:00,1.618,1.635,1.604,1.631,308,1.762,1.638,1.714,1.614,1.637,1.655,1.702,1.703,1.714,1.735,1.762,1.73,1.772,1.762,1.631,1.646,1.614,1.633,1.625,1.624,1.613,1.608,1.625,1.627,35447.64080000,136598.37520000,429895.00070000,402042.23960000,124369.96490000,136129.26500000,175367.56250000,191220.66080000,286542.05120000,128564.14270000,66332.65650000,179598.64830000,52655.82060000,53979.66350000,28717.54770000,79008.36980000,177093.06800000,149768.48730000,35978.62900000,89837.82000000,66332.6565,123,483,1183,1034,428,469,658,764,910,483,308,466,163,189,128,302,639,328,162,325,40824.0,21730.9,82739.3,255347.0,236094.7,72787.7,78830.1,100333.0,109149.9,162899.9,72938.1,40824.0,108483.8,32451.5,33253.3,17661.0,48545.6,109821.9,92776.6,22096.8,54958.2,47.1981675755025,55.457700337110694,70.127423647413,67.70224806311384,50.27297404691144,50.85736336571681,52.838078790401745,53.568032977304185,58.25965646739791,49.45423110279916,49.80984078264832,62.089097839588476,48.635737192964,48.7533996998766,46.75546013666752,50.35322653729547,58.55656498808535,56.738522911819565,47.88849926931355,52.61123082002951,48.553558196670714,54.2106614471306,65.02512477653852,65.21337682061915,67.2984857969355,70.8862649602371,74.72569083321375,63.95987670688186,70.05736471087708,67.14456293487267,46.50799611459427,45.66893147679838,40.25847702259064,45.813286614508485,42.72341335013793,42.34179052921465,38.13126352269822,36.16366781024648,40.19997940123615,40.69618574421116,1.6269230222838922,1.646866491433283,1.679033656298209,1.6939381449857973,1.702199386778485,1.7195585529315605,1.741506874090331,1.7457755259896315,1.7506464510051718,1.7597044189938296,1.6220047241802054,1.6568627411212191,1.6237073435527791,1.6263062459859015,1.6242667558823438,1.61637191406065,1.6139158666031588,1.617564771304758,1.6321372448251248,1.647384062032199
